3,3,4,9,1,8,3,2,4,11,3,11,8,0.052000000000000046
2,8,1,12,3,3,4,10,2,7,2,12,8,0.5468
1,3,1,11,3,6,1,8,2,2,2,6,8,0.056400000000000006
2,1,3,4,4,9,2,10,4,2,1,7,9,0.006000000000000005
1,1,1,8,4,3,3,7,4,5,2,13,9,0.015199999999999991
2,7,4,12,3,5,2,9,1,5,1,6,8,0.126
4,6,1,13,1,10,1,12,3,6,1,11,8,0.344
1,5,3,6,2,13,1,12,4,11,3,8,9,0.008000000000000007
2,5,1,7,1,11,1,12,3,6,1,2,9,0.09799999999999998
3,5,3,11,2,8,4,1,3,1,2,13,8,0.057599999999999985
1,3,3,9,1,8,3,11,2,1,4,8,8,0.038000000000000034
4,2,2,4,1,11,4,12,4,4,4,13,8,0.1492
4,5,4,9,2,9,4,13,3,5,2,12,7,0.5724
1,5,1,7,3,7,3,1,3,6,4,5,7,0.35519999999999996
1,3,2,5,4,6,2,12,3,9,2,3,8,0.11719999999999997
1,7,2,9,4,7,2,4,1,5,3,13,8,0.24360000000000004
3,5,4,12,1,9,2,3,2,6,3,12,8,0.48919999999999997
3,4,4,9,2,11,3,8,4,11,1,9,7,0.3692
1,10,4,12,1,7,3,6,4,4,3,12,8,0.4132
1,10,1,13,2,9,1,3,4,9,4,12,8,0.21319999999999995
1,1,3,1,4,7,3,5,2,5,1,12,7,0.08919999999999995
3,7,4,7,1,11,1,5,4,1,3,3,8,0.23160000000000003
1,1,3,3,2,6,2,10,2,11,3,7,9,0.0008000000000000229
2,2,3,4,3,12,2,3,1,1,1,4,8,0.29159999999999997
2,1,3,11,2,13,2,3,1,6,1,3,8,0.04239999999999999
1,4,2,4,3,13,2,7,2,10,2,3,8,0.13039999999999996
2,2,4,12,1,4,3,13,1,12,1,9,8,0.23839999999999995
3,1,4,7,1,9,3,7,3,11,3,9,7,0.16359999999999997
1,9,1,13,1,3,4,5,4,13,3,1,8,0.5032
1,4,4,10,1,10,3,5,2,1,4,13,8,0.34919999999999995
2,4,2,11,3,6,4,8,1,2,3,4,8,0.1592
2,3,1,11,4,12,1,12,3,2,4,7,8,0.06920000000000004
3,2,2,5,1,3,2,4,2,13,1,4,8,0.1552
2,3,1,4,1,3,2,7,3,11,2,13,8,0.13239999999999996
1,3,4,4,2,5,1,4,1,8,3,6,8,0.11080000000000001
2,3,4,8,3,7,2,4,1,3,4,9,8,0.12480000000000002
3,7,1,10,2,3,4,7,2,1,3,12,8,0.31279999999999997
2,1,1,13,2,7,2,3,3,3,3,11,8,0.10040000000000004
2,2,1,12,2,8,4,3,1,9,3,11,9,0.10040000000000004
2,4,1,10,3,13,1,9,4,9,4,1,8,0.056400000000000006
2,1,3,13,2,6,2,4,1,10,1,9,9,0.050799999999999956
3,4,3,5,2,7,4,10,4,13,4,5,8,0.09399999999999997
1,3,4,9,4,1,1,5,3,12,2,13,9,0.018000000000000016
3,3,1,10,1,2,3,6,4,13,2,9,9,0.026800000000000046
1,7,2,12,3,8,3,2,1,9,3,9,8,0.04920000000000002
3,5,4,8,3,13,3,11,1,3,1,1,9,0.01880000000000004
3,5,2,10,2,6,4,1,2,2,1,8,9,0.038000000000000034
3,2,1,5,3,8,2,10,1,11,4,8,8,0.01759999999999995
1,1,3,6,4,10,2,9,4,1,4,11,8,0.0736
4,11,4,12,3,7,2,6,4,1,2,10,9,0.07199999999999995
4,1,3,10,3,8,2,11,4,4,1,2,9,0.018000000000000016
3,6,3,10,4,1,3,7,2,8,2,3,9,0.11280000000000001
4,8,3,12,1,13,1,7,4,3,2,10,9,0.05400000000000005
4,6,1,11,1,12,1,9,2,6,4,3,8,0.21760000000000002
4,8,4,10,3,3,1,3,1,11,4,7,8,0.11319999999999997
1,3,2,3,1,9,3,9,4,9,2,13,3,0.25239999999999996
1,4,3,7,4,6,1,13,4,12,3,13,8,0.04520000000000002
1,1,1,10,1,11,4,13,1,5,3,9,9,0.26280000000000003
4,8,2,9,1,10,2,11,3,12,4,12,5,0.7288
3,1,2,2,1,2,4,8,3,4,3,3,8,0.17320000000000002
4,2,2,11,4,7,1,7,4,3,3,9,8,0.050799999999999956
4,6,2,9,4,13,3,12,2,2,1,13,8,0.05279999999999996
3,10,2,11,1,6,1,10,4,7,4,12,8,0.30679999999999996
2,6,4,9,4,11,4,4,2,5,1,12,9,0.015599999999999947
4,7,3,13,1,6,1,9,3,12,1,2,9,0.040000000000000036
4,4,3,6,3,12,4,10,3,4,1,3,8,0.18279999999999996
4,6,4,7,1,11,2,9,4,12,2,8,9,0.07679999999999998
3,5,3,12,3,10,4,3,2,2,2,13,9,0.04239999999999999
1,3,4,4,3,3,1,1,3,1,2,3,3,0.974
2,4,3,4,4,10,4,6,2,1,1,6,7,0.1936
4,1,4,12,3,10,3,11,4,6,1,7,9,0.04079999999999995
3,1,4,11,3,13,3,3,2,4,1,3,8,0.10440000000000005
4,4,1,7,1,5,4,1,3,10,1,1,8,0.027599999999999958
2,2,3,7,4,5,1,7,1,9,2,9,7,0.28200000000000003
2,5,3,13,1,2,4,10,2,2,2,9,8,0.11119999999999997
4,4,3,11,4,9,2,3,2,1,1,6,9,0.04359999999999997
2,3,2,6,3,11,4,3,2,8,1,2,8,0.1684
1,4,3,8,2,2,2,11,3,11,2,6,8,0.032399999999999984
3,1,2,6,2,10,3,5,2,2,3,4,9,0.07440000000000002
3,3,4,12,1,12,3,1,3,11,2,2,8,0.47640000000000005
1,2,4,9,4,11,3,10,4,3,3,6,9,0.011199999999999988
2,2,4,10,1,3,2,12,3,1,4,8,9,0.024399999999999977
4,2,1,10,4,9,1,11,2,4,1,1,9,0.015599999999999947
4,5,1,11,4,9,2,5,2,8,2,1,8,0.1372
2,6,1,11,4,13,3,6,4,6,1,10,6,0.8311999999999999
2,10,1,12,3,10,3,11,4,12,2,4,7,0.6228
3,1,3,13,3,9,3,5,4,7,2,4,9,0.24319999999999997
3,10,4,11,1,5,1,2,3,5,3,9,8,0.0776
2,4,4,4,1,11,4,13,3,8,1,2,8,0.10840000000000005
4,10,3,12,1,9,2,6,4,2,3,10,8,0.4568
4,9,4,13,1,5,4,5,3,13,4,2,7,0.6528
3,5,3,8,4,12,2,8,4,9,4,2,8,0.12839999999999996
2,4,3,8,1,11,1,1,3,1,1,9,8,0.005600000000000049
2,3,3,10,3,12,1,2,4,6,3,13,9,0.020000000000000018
1,4,3,4,2,8,1,3,4,3,2,2,7,0.2096
2,7,4,7,3,5,3,4,4,6,1,7,6,0.38880000000000003
3,2,1,8,3,12,4,4,3,4,2,2,7,0.15880000000000005
3,1,1,3,2,1,3,5,4,7,4,5,7,0.122
1,4,4,12,3,8,4,8,1,1,2,13,8,0.1028
4,9,2,12,3,2,1,13,3,1,2,1,8,0.08640000000000003
3,4,4,8,2,13,4,7,1,8,2,9,8,0.14480000000000004
1,3,3,6,1,6,2,13,2,2,2,12,8,0.11960000000000004
1,2,2,10,1,12,4,1,3,10,1,10,6,0.8016
2,4,3,13,3,11,2,3,4,4,4,11,7,0.33520000000000005
1,2,1,11,2,8,2,5,3,13,3,8,8,0.062000000000000055
3,2,1,7,1,5,2,2,4,3,4,5,7,0.12280000000000002
4,1,4,10,1,13,1,3,1,5,1,1,8,0.050000000000000044
1,7,3,9,3,11,2,8,4,6,4,10,5,0.86
2,8,2,10,4,6,3,5,4,3,2,11,9,0.03359999999999996
2,5,1,9,3,2,3,6,1,10,4,10,8,0.04479999999999995
3,8,2,10,1,4,1,5,2,1,1,9,9,0.027599999999999958
2,7,3,13,3,3,4,2,1,1,4,8,9,0.07599999999999996
4,4,3,13,1,5,2,6,4,11,3,9,9,0.04400000000000004
4,6,2,8,2,10,2,12,1,6,1,13,8,0.15039999999999998
4,3,3,5,4,9,4,2,2,4,1,8,9,0.17359999999999998
1,5,3,6,2,8,4,5,2,7,2,9,5,0.5232
2,2,4,7,4,13,3,11,2,11,1,11,6,0.12480000000000002
3,1,2,5,4,5,1,13,3,2,3,12,8,0.1804
2,11,4,11,1,3,3,13,4,4,3,2,8,0.15000000000000002
2,6,1,10,2,9,4,8,3,2,2,10,8,0.3668
2,10,1,13,4,5,2,8,1,9,1,1,9,0.0948
2,4,3,5,1,12,3,8,2,3,4,10,9,0.010000000000000009
1,7,3,8,3,4,4,10,4,13,4,3,9,0.013599999999999945
3,1,3,6,3,7,1,3,2,8,3,12,9,0.17159999999999997
4,1,4,4,1,2,4,7,1,1,3,10,8,0.11240000000000006
3,6,1,12,1,8,1,3,4,3,4,13,8,0.07520000000000004
3,2,4,5,2,2,4,1,2,8,4,2,6,0.7756000000000001
3,3,3,6,2,5,1,8,3,10,4,3,8,0.12960000000000005
3,5,2,7,3,11,1,9,2,10,3,13,9,0.13239999999999996
3,2,4,3,2,10,3,3,2,3,4,9,6,0.7776000000000001
2,2,4,13,1,12,3,8,3,5,3,2,8,0.10560000000000003
4,7,3,11,3,13,2,13,2,10,1,2,8,0.07479999999999998
4,1,4,8,4,13,3,2,3,10,2,5,9,0.015199999999999991
4,12,4,13,3,11,3,7,2,5,3,12,8,0.43600000000000005
1,3,1,11,3,7,3,13,2,11,3,4,8,0.23919999999999997
2,5,2,12,4,6,2,4,4,3,1,4,8,0.1896
3,2,3,13,1,12,1,7,2,11,4,13,8,0.5084
3,3,2,5,4,4,4,10,1,11,2,1,9,0.09599999999999997
3,2,4,3,3,12,2,7,3,11,2,9,9,0.0040000000000000036
2,2,1,11,3,5,2,12,3,7,4,4,9,0.022399999999999975
4,3,1,8,2,8,2,7,1,7,3,11,7,0.2188
1,2,1,13,3,9,4,13,2,13,3,6,6,0.8188
2,9,3,13,3,9,4,4,3,5,4,11,8,0.356
2,1,2,9,3,8,1,13,2,7,4,2,9,0.01959999999999995
2,8,4,11,1,6,3,8,3,5,4,10,8,0.26680000000000004
3,8,3,10,2,6,3,9,1,10,2,2,8,0.48519999999999996
1,6,3,11,3,1,1,12,4,8,2,2,9,0.04600000000000004
4,3,1,4,2,5,4,11,2,12,4,7,9,0.07279999999999998
3,9,1,12,3,8,4,10,1,2,2,13,9,0.14680000000000004
4,9,2,13,3,11,1,10,4,13,2,3,8,0.6192
2,8,3,8,4,5,3,13,2,3,3,2,8,0.21199999999999997
2,1,4,5,2,7,3,12,1,10,1,11,9,0.0043999999999999595
2,3,4,8,3,13,1,9,4,1,3,2,9,0.08720000000000006
4,11,4,12,4,1,3,1,2,8,4,13,8,0.26480000000000004
2,11,3,11,4,13,4,9,3,8,3,5,8,0.29200000000000004
1,11,3,13,2,1,2,3,2,10,4,13,8,0.3748
3,5,1,9,2,6,1,8,3,12,1,3,9,0.09599999999999997
3,4,4,7,2,7,1,7,2,13,4,13,3,0.6808000000000001
1,2,4,3,4,12,4,11,1,12,3,11,7,0.0988
2,4,3,11,2,11,4,8,2,2,4,12,8,0.3052
3,7,1,12,4,2,3,9,2,9,1,11,8,0.07279999999999998
2,2,3,8,1,6,4,6,1,1,4,11,8,0.030000000000000027
3,6,1,7,3,3,2,3,4,2,1,8,8,0.036800000000000055
3,7,2,11,4,5,1,3,1,8,1,10,9,0.07799999999999996
3,7,2,11,3,6,1,10,3,10,4,2,8,0.07240000000000002
4,2,4,13,3,12,1,6,4,4,1,5,9,0.07199999999999995
2,8,2,9,1,13,4,10,1,10,2,4,8,0.06399999999999995
2,8,3,9,2,6,1,12,4,4,2,7,9,0.17759999999999998
2,12,1,13,4,12,4,13,4,4,2,3,7,0.5304
4,12,4,13,4,5,4,10,2,12,2,11,8,0.6456
4,7,4,13,2,11,1,7,3,4,3,10,8,0.2128
2,10,2,13,4,2,3,2,3,12,4,7,8,0.124
1,12,1,13,3,4,3,1,4,4,3,8,8,0.09999999999999998
1,6,2,7,1,1,1,5,4,8,1,10,9,0.18520000000000003
2,10,3,12,3,1,2,7,2,5,1,13,9,0.0736
2,1,1,3,1,9,4,13,3,13,2,6,8,0.018000000000000016
2,1,3,5,1,11,4,12,1,2,3,2,8,0.02839999999999998
2,2,2,8,4,5,1,12,4,11,1,8,8,0.18400000000000005
1,3,4,3,1,12,3,9,2,11,2,12,7,0.09560000000000002
3,9,2,10,3,8,1,1,1,8,3,2,8,0.06920000000000004
3,9,4,12,4,7,1,7,4,6,2,5,8,0.12519999999999998
1,7,2,8,1,10,3,2,3,8,4,7,7,0.52
4,3,2,7,3,6,3,9,2,4,4,12,9,0.08440000000000003
4,4,2,8,4,11,2,6,1,10,4,9,9,0.10599999999999998
2,1,4,13,3,12,4,1,4,9,4,2,8,0.31920000000000004
4,4,3,12,3,10,2,4,2,8,2,12,7,0.4908
4,5,4,8,2,12,3,10,4,12,3,6,8,0.01880000000000004
1,8,4,12,2,6,3,11,2,1,2,11,8,0.05279999999999996
1,2,3,9,3,4,4,6,4,1,4,2,8,0.08999999999999997
1,5,4,13,2,7,3,2,3,4,1,9,9,0.05720000000000003
4,5,3,12,2,13,2,3,1,9,4,3,8,0.09440000000000004
3,2,3,5,2,3,4,1,3,9,1,12,9,0.1008
3,3,4,7,4,3,1,6,4,1,2,2,8,0.1904
2,4,3,6,4,7,4,10,3,8,3,1,9,0.10719999999999996
3,1,4,4,3,13,3,8,2,6,2,13,8,0.014800000000000035
2,5,1,9,3,9,4,9,3,6,3,10,6,0.5367999999999999
4,7,3,8,4,9,4,2,1,8,1,9,7,0.384
3,11,3,12,1,12,1,5,1,11,3,3,7,0.5771999999999999
3,6,1,13,2,5,4,9,1,1,3,13,8,0.5648
1,7,2,9,3,13,1,6,2,2,3,1,9,0.043200000000000016
2,5,1,11,1,12,2,1,1,1,4,5,7,0.22799999999999998
4,8,2,12,3,6,1,13,2,11,4,10,9,0.12360000000000004
3,6,3,9,2,12,3,5,3,7,3,8,1,1.0
3,3,2,7,3,12,1,12,2,4,4,1,8,0.04239999999999999
1,5,3,11,3,6,4,13,2,2,4,6,8,0.07720000000000005
1,11,2,11,1,1,2,5,1,12,4,8,8,0.36639999999999995
4,1,2,9,4,11,1,3,4,3,1,10,8,0.021599999999999953
3,8,3,10,1,2,4,11,3,5,1,7,9,0.122
3,6,3,10,1,9,4,11,2,7,3,7,8,0.0928
4,10,1,11,2,2,2,6,2,7,3,2,8,0.04959999999999998
1,5,4,12,1,8,1,4,3,7,2,3,9,0.12080000000000002
3,9,2,13,4,10,2,1,4,3,4,4,9,0.06799999999999995
1,4,1,8,1,9,2,3,3,5,2,9,8,0.038799999999999946
4,3,2,8,2,1,1,9,3,7,4,9,8,0.04479999999999995
1,4,4,6,4,1,1,5,2,8,3,2,9,0.18359999999999999
2,4,1,9,1,6,2,12,1,2,4,5,9,0.10240000000000005
4,2,4,5,4,3,2,9,1,1,1,7,9,0.09199999999999997
2,10,1,12,2,13,2,8,4,9,3,13,8,0.22160000000000002
3,4,1,13,2,10,1,11,4,10,2,3,8,0.12119999999999997
4,1,4,6,3,9,3,5,1,4,3,10,9,0.006800000000000028
1,4,2,7,4,4,3,13,1,1,1,10,8,0.17120000000000002
2,9,3,10,2,1,4,11,3,2,2,3,9,0.045599999999999974
1,5,3,11,2,13,4,2,1,11,3,6,8,0.35719999999999996
3,6,1,7,2,4,2,3,4,13,2,2,9,0.08720000000000006
4,5,4,9,1,10,4,11,3,3,4,6,9,0.1916
1,3,3,11,4,11,2,4,4,5,4,13,8,0.236
3,8,3,12,4,4,2,11,2,3,4,6,9,0.04959999999999998
3,1,4,12,3,11,4,11,3,12,2,4,7,0.5064
4,3,1,10,2,1,4,10,1,8,3,2,8,0.4164
1,1,4,1,1,8,4,2,1,2,4,10,7,0.08879999999999999
1,3,3,11,2,1,4,4,3,12,1,10,9,0.024399999999999977
1,4,1,9,2,11,2,6,3,11,4,5,8,0.028000000000000025
1,11,4,13,2,11,3,5,3,6,1,9,8,0.4908
4,5,1,11,1,7,3,10,4,6,1,1,9,0.03480000000000005
3,13,4,13,4,4,3,3,3,12,1,13,6,0.7932
4,3,4,9,2,10,3,1,1,3,2,6,8,0.1724
1,4,4,11,3,11,1,7,4,3,4,8,8,0.41879999999999995
3,8,1,9,4,7,1,3,3,12,3,1,9,0.03759999999999997
2,1,2,12,1,7,1,11,2,7,3,11,7,0.18600000000000005
4,1,3,12,4,10,1,6,3,13,3,6,8,0.09519999999999995
2,3,2,13,1,6,3,13,3,2,2,5,8,0.5264
1,3,3,11,4,9,3,1,1,12,3,3,8,0.1876
3,4,2,13,1,4,4,2,4,12,3,2,7,0.21319999999999995
3,8,4,10,4,5,1,1,1,11,4,13,9,0.02639999999999998
1,6,1,9,2,10,4,7,4,8,4,3,5,0.5956
4,9,3,13,1,13,3,11,3,12,4,5,8,0.606
1,10,3,12,4,13,3,6,2,3,3,8,9,0.0696
4,1,1,6,4,2,2,2,1,1,3,1,3,0.6699999999999999
4,6,4,7,1,13,1,5,3,6,1,11,8,0.1352
3,1,1,4,3,7,2,10,3,3,3,6,9,0.08679999999999999
2,1,3,13,3,10,1,5,2,10,1,3,8,0.09440000000000004
1,1,4,7,1,3,2,3,2,5,4,4,8,0.11240000000000006
3,1,2,10,1,8,1,9,1,2,3,10,8,0.22440000000000004
3,5,3,7,1,6,4,10,1,3,2,5,8,0.20599999999999996
2,4,4,7,3,13,3,9,3,5,2,13,8,0.015199999999999991
4,1,2,4,4,5,2,9,3,11,4,11,8,0.019199999999999995
3,1,3,7,2,2,2,8,1,6,1,1,8,0.10599999999999998
1,4,3,8,2,9,2,13,2,1,4,6,9,0.011199999999999988
2,1,3,13,3,11,3,8,4,8,3,7,8,0.26880000000000004
2,3,3,10,2,7,4,9,1,11,1,5,9,0.08520000000000005
3,1,1,3,2,10,1,6,2,7,3,11,9,0.0023999999999999577
2,4,2,9,2,6,2,7,4,5,4,3,5,0.7767999999999999
3,9,4,13,3,5,2,5,3,13,2,11,7,0.552
1,4,3,13,2,13,1,9,1,2,2,11,8,0.48
3,3,3,12,3,2,3,10,2,5,4,12,8,0.6104
3,6,2,11,2,13,4,10,3,5,1,11,8,0.35040000000000004
1,4,3,7,1,5,2,1,1,12,4,5,8,0.030399999999999983
1,4,3,7,2,12,3,11,2,11,4,9,8,0.01880000000000004
1,4,2,9,2,11,4,7,2,10,4,12,9,0.16080000000000005
3,11,1,12,1,13,3,6,4,3,4,4,9,0.04720000000000002
1,9,4,12,2,9,4,5,3,3,4,10,8,0.3388
3,1,2,6,4,2,1,5,1,9,1,6,8,0.11960000000000004
3,2,1,3,4,9,3,5,4,4,1,6,5,0.7196
1,7,1,13,2,7,1,2,2,12,4,11,8,0.252
1,10,4,12,1,7,1,12,3,13,2,13,7,0.5912
4,2,2,6,1,12,2,3,1,6,2,8,8,0.17800000000000005
1,2,2,2,4,7,2,1,3,5,4,13,8,0.09119999999999995
2,7,2,13,4,13,1,7,2,10,3,6,7,0.7152000000000001
4,4,2,5,2,10,3,7,2,6,1,1,9,0.126
4,7,4,8,3,8,2,6,2,3,4,1,8,0.394
2,5,4,10,2,13,3,4,2,9,2,1,9,0.08840000000000003
4,2,3,7,3,9,1,4,1,12,1,7,8,0.14959999999999996
1,4,1,11,3,9,2,2,2,5,2,1,9,0.07599999999999996
4,7,1,8,1,4,3,7,3,6,2,8,7,0.35440000000000005
2,5,1,8,2,6,3,4,3,10,2,12,9,0.08799999999999997
3,4,4,7,3,13,2,4,1,4,3,12,6,0.8504
1,2,1,11,4,13,3,12,2,6,1,4,9,0.03400000000000003
4,1,2,7,1,4,3,8,3,10,3,1,8,0.07879999999999998
2,6,1,9,3,6,2,12,3,13,2,2,8,0.20399999999999996
4,1,1,4,3,2,3,3,2,13,2,9,5,0.862
4,7,1,8,4,8,4,6,4,4,1,4,7,0.38160000000000005
4,1,2,7,3,12,3,9,2,12,4,8,8,0.01319999999999999
2,3,3,11,4,9,4,1,3,7,2,4,9,0.032399999999999984
2,4,4,7,4,11,4,1,1,1,1,8,8,0.018399999999999972
2,5,2,9,1,8,4,7,3,3,3,2,9,0.10919999999999996
3,12,4,12,2,3,4,9,3,6,1,3,7,0.5516
3,7,2,10,1,4,3,2,4,9,4,11,9,0.11439999999999995
3,5,2,11,3,10,2,12,4,12,2,1,8,0.07840000000000003
3,3,4,4,4,8,3,12,1,1,2,4,8,0.1764
4,2,3,4,4,4,3,7,2,10,3,1,8,0.17120000000000002
3,9,4,11,1,9,3,4,1,5,2,8,8,0.4132
2,4,4,5,4,9,2,9,2,12,3,11,8,0.031200000000000006
3,1,2,2,1,6,2,13,1,8,4,11,9,0.0036000000000000476
3,9,1,12,4,2,3,7,3,12,4,9,7,0.7884
3,12,1,13,4,13,4,12,1,10,3,6,7,0.7468
1,8,2,10,4,2,1,4,4,7,2,4,8,0.06799999999999995
2,7,1,11,3,13,1,12,4,11,2,6,8,0.24839999999999995
3,3,4,9,4,11,2,3,3,10,3,12,8,0.25680000000000003
1,4,3,11,2,6,2,13,3,8,1,12,9,0.02959999999999996
4,8,4,9,1,11,2,8,3,12,2,3,8,0.2652
1,2,1,12,1,1,3,3,4,12,3,10,8,0.48719999999999997
2,12,2,13,3,11,2,7,4,9,3,2,9,0.17359999999999998
2,1,2,8,4,4,4,1,2,5,1,12,8,0.11599999999999999
1,6,2,11,1,10,1,12,4,13,2,3,9,0.11119999999999997
3,2,2,9,4,1,2,5,2,8,1,1,8,0.03359999999999996
1,5,2,7,3,5,4,8,3,8,3,12,7,0.14559999999999995
1,3,2,5,3,10,1,6,4,11,1,5,8,0.14
3,5,3,8,3,13,4,2,4,8,3,9,8,0.36439999999999995
1,6,2,7,4,10,1,4,2,8,1,3,9,0.1916
3,4,3,12,2,12,4,6,4,10,2,11,8,0.38680000000000003
4,4,1,8,4,5,1,12,2,2,3,9,9,0.012399999999999967
2,1,1,6,1,11,4,13,4,7,1,5,9,0.0036000000000000476
2,3,2,5,2,9,1,5,4,11,3,6,8,0.12119999999999997
4,2,1,12,2,8,3,9,4,7,1,3,9,0.029200000000000004
3,6,1,10,2,11,4,3,1,2,1,12,9,0.030399999999999983
4,4,4,8,1,12,3,6,4,3,1,1,9,0.02200000000000002
3,4,4,5,1,10,1,12,4,11,4,1,9,0.00880000000000003
3,5,1,13,4,4,2,11,4,12,1,2,9,0.06520000000000004
3,13,4,13,3,10,4,4,4,9,1,6,8,0.48719999999999997
3,1,3,12,2,5,4,1,3,11,4,9,8,0.13
1,1,4,7,2,1,2,13,3,8,3,3,8,0.10040000000000004
1,7,3,8,2,11,2,3,3,6,1,8,8,0.28959999999999997
3,1,2,7,1,9,3,10,2,10,2,1,7,0.13560000000000005
3,4,2,11,1,4,2,12,1,3,2,8,8,0.18120000000000003
2,5,1,13,1,12,4,11,1,1,2,10,9,0.122
4,4,2,13,3,8,4,3,1,4,1,3,7,0.21719999999999995
4,3,1,12,4,11,3,2,2,3,2,10,8,0.17959999999999998
1,1,2,13,1,5,2,11,3,4,1,3,9,0.07320000000000004
2,10,4,12,3,9,3,11,1,7,3,5,9,0.13959999999999995
3,12,4,12,4,10,2,7,4,3,3,4,8,0.4608
3,9,2,10,3,2,4,4,3,3,4,1,9,0.07679999999999998
3,6,1,13,4,3,2,3,3,5,4,6,7,0.28480000000000005
2,5,3,10,3,12,2,10,3,7,1,1,8,0.34119999999999995
4,2,3,13,4,5,2,3,2,2,2,8,8,0.08879999999999999
2,5,2,11,1,5,2,9,1,12,4,7,8,0.13480000000000003
1,8,4,8,3,2,2,9,4,1,4,9,7,0.4488
2,2,4,4,1,2,4,9,2,10,3,12,8,0.11439999999999995
1,13,4,13,3,10,2,10,1,6,1,9,7,0.5232
2,7,4,10,4,1,1,9,1,8,4,5,9,0.18279999999999996
1,1,1,7,3,3,3,7,1,8,3,13,8,0.14480000000000004
2,5,2,6,3,6,1,2,3,9,1,1,8,0.23919999999999997
2,3,1,12,1,7,2,4,1,10,1,4,8,0.19599999999999995
3,3,4,11,4,8,2,9,3,9,2,1,8,0.056400000000000006
2,5,4,11,1,7,2,11,1,13,2,12,8,0.23640000000000005
4,5,1,7,1,13,3,12,1,1,2,5,8,0.21399999999999997
2,12,3,12,1,10,4,11,2,8,4,2,8,0.5036
1,1,3,1,4,2,4,11,3,4,1,4,7,0.08360000000000001
3,4,4,4,1,7,3,5,2,13,1,2,8,0.09599999999999997
2,9,1,13,2,3,4,11,4,2,1,5,9,0.06279999999999997
4,6,1,13,4,10,2,1,2,2,4,12,9,0.062000000000000055
2,1,1,12,3,13,4,12,3,8,2,2,8,0.39239999999999997
2,3,1,10,2,4,2,11,3,8,3,9,9,0.1624
3,7,4,9,2,11,3,10,3,12,2,4,9,0.16959999999999997
4,4,3,9,4,13,3,11,1,3,3,12,9,0.0968
1,10,2,12,4,3,3,6,1,7,1,4,9,0.0676
4,6,3,7,1,11,4,4,3,2,2,11,8,0.059599999999999986
3,4,2,11,3,8,4,7,3,2,3,6,9,0.09240000000000004
1,6,2,12,3,6,1,5,1,3,2,5,7,0.3064
2,10,3,10,2,3,4,10,2,1,1,1,3,0.9852
4,3,3,6,2,9,2,12,1,11,2,1,9,0.007600000000000051
4,2,1,4,3,13,4,8,4,9,3,7,9,0.0011999999999999789
1,5,3,10,3,8,2,1,4,10,2,3,8,0.41800000000000004
4,4,3,7,4,9,3,10,2,10,3,13,8,0.03639999999999999
2,10,1,13,4,11,3,6,4,10,1,8,8,0.33399999999999996
4,3,1,11,3,7,4,5,1,1,4,10,9,0.040000000000000036
1,2,4,6,4,1,2,5,3,3,2,1,8,0.08760000000000001
3,4,3,13,3,8,1,1,2,5,4,6,9,0.0816
3,8,4,8,4,5,2,10,1,1,3,2,8,0.2852
2,8,1,10,1,8,2,10,3,11,2,3,7,0.5791999999999999
2,2,4,12,2,4,1,4,4,13,3,8,8,0.08479999999999999
1,1,3,3,1,11,3,5,4,13,2,13,8,0.024399999999999977
2,5,3,8,2,2,2,7,4,7,3,9,8,0.10880000000000001
4,3,3,8,2,9,2,3,1,7,2,10,8,0.17200000000000004
4,4,1,8,2,4,4,5,4,11,3,10,8,0.12639999999999996
1,4,2,11,2,5,4,2,1,1,3,1,8,0.1008
1,4,4,11,4,8,1,2,1,11,3,4,7,0.75
4,5,2,11,3,2,2,1,1,10,3,13,9,0.038000000000000034
2,3,2,11,1,5,4,8,4,12,2,2,9,0.024800000000000044
1,7,1,10,1,11,3,13,2,12,1,9,5,0.9664
1,8,2,12,4,12,1,5,4,9,3,9,7,0.5244
1,6,4,8,1,10,1,3,2,7,2,1,9,0.10119999999999996
3,2,3,3,4,1,4,7,3,13,4,9,9,0.05679999999999996
1,7,2,7,3,4,3,10,4,11,1,11,7,0.24439999999999995
3,8,3,9,4,6,2,12,1,8,3,4,8,0.2824
3,1,1,2,1,10,1,9,4,11,4,9,8,0.01319999999999999
3,6,1,12,2,8,2,2,1,8,4,1,8,0.0776
4,5,2,8,4,2,3,10,2,1,3,11,9,0.02200000000000002
1,1,4,9,1,11,4,2,2,6,4,1,8,0.13680000000000003
3,1,2,9,3,5,3,10,4,11,1,4,9,0.015599999999999947
2,7,2,10,1,13,4,1,4,4,2,13,8,0.07199999999999995
4,12,4,13,1,9,3,12,2,1,3,13,7,0.7412000000000001
2,5,1,11,4,3,1,12,1,13,2,1,9,0.03480000000000005
1,4,4,7,3,1,4,1,4,10,2,5,8,0.01959999999999995
2,3,1,11,3,9,2,12,3,11,4,5,8,0.2752
2,8,4,9,3,3,2,2,4,10,1,10,8,0.0736
4,6,1,12,1,3,4,12,1,2,1,9,8,0.514
1,1,1,13,1,8,3,8,3,2,3,6,8,0.06479999999999997
4,1,3,4,2,2,3,6,2,9,3,11,9,0.006399999999999961
4,9,2,10,2,8,1,3,2,12,1,7,9,0.18879999999999997
1,5,2,5,2,10,2,4,3,13,2,9,8,0.14039999999999997
3,6,4,10,1,9,4,8,4,3,4,1,9,0.22199999999999998
1,1,3,8,2,5,2,4,4,7,1,13,9,0.08879999999999999
