4,1,1,2,2,10,4,2,4,3,4,8,2,1,7,0.5384
2,3,4,13,1,3,4,10,4,3,4,8,3,7,6,0.7004
2,1,2,7,3,5,4,10,4,3,1,3,3,2,8,0.0
1,5,1,6,2,5,1,1,1,12,4,8,1,9,4,0.9052
4,1,1,12,3,13,2,6,3,8,1,11,3,3,9,0.006800000000000028
1,4,2,13,4,5,3,2,3,13,4,8,2,7,8,0.5076
1,1,3,7,3,13,4,3,3,4,1,7,1,4,7,0.25
1,1,2,13,2,6,2,12,3,7,3,5,2,8,9,0.0
3,1,1,8,2,1,1,10,2,5,4,8,4,3,7,0.7412000000000001
3,3,4,12,4,8,3,2,4,6,3,9,2,5,9,0.0008000000000000229
4,4,2,10,1,1,1,5,3,5,1,10,2,8,7,0.38880000000000003
3,4,2,10,3,12,2,7,2,8,3,7,1,10,7,0.26639999999999997
2,7,2,8,1,3,4,13,3,1,2,10,3,3,8,0.0008000000000000229
1,6,1,7,3,9,2,6,3,13,3,3,1,12,8,0.0696
4,11,2,13,4,3,1,1,1,7,2,1,3,1,6,0.1592
4,9,1,10,4,4,1,12,1,3,3,7,4,11,9,0.0036000000000000476
4,6,1,8,2,1,2,13,3,11,2,3,4,11,8,0.0
1,4,4,10,3,10,1,3,3,9,2,3,3,8,7,0.3388
4,5,1,12,3,2,3,4,4,2,2,13,1,7,8,0.03520000000000001
4,4,3,5,1,1,3,13,4,6,3,6,1,7,8,0.00039999999999995595
4,2,3,10,1,9,1,10,3,5,2,10,3,9,3,0.9968
1,1,4,4,1,9,1,13,2,12,4,2,3,8,9,0.0
3,5,1,9,3,10,4,6,2,4,3,12,3,9,8,0.10040000000000004
2,5,2,10,3,10,3,13,3,11,4,9,1,6,8,0.06240000000000001
4,11,2,12,1,9,3,5,4,4,1,7,1,11,8,0.40080000000000005
2,9,4,9,3,6,3,1,2,10,4,3,4,4,8,0.26639999999999997
4,5,2,13,4,13,4,6,2,5,4,3,4,10,4,0.36040000000000005
4,8,4,12,2,10,1,1,1,5,2,7,3,2,9,0.0028000000000000247
4,8,2,12,2,13,2,5,4,3,1,8,2,2,8,0.25439999999999996
4,1,2,9,4,10,3,1,1,3,2,11,3,4,8,0.03480000000000005
2,2,4,7,1,2,2,8,2,13,3,13,4,12,7,0.138
2,1,2,7,3,1,4,2,2,10,2,2,4,4,7,0.08520000000000005
2,8,1,13,1,4,2,1,2,12,4,13,3,4,7,0.5876
2,10,2,11,2,3,4,11,4,8,3,3,2,4,7,0.5464
1,3,4,10,4,6,3,12,1,9,1,2,3,1,9,0.0
2,7,2,12,4,2,3,8,4,12,4,4,2,3,8,0.35919999999999996
2,4,4,5,2,3,2,10,4,13,3,2,2,6,5,0.8644000000000001
3,3,1,11,2,4,2,13,2,9,1,2,2,6,9,0.0
2,5,2,6,4,8,2,11,3,12,3,2,3,7,9,0.0
3,1,1,4,2,13,2,12,1,5,3,12,4,1,7,0.12439999999999996
3,2,2,10,2,2,1,4,1,6,2,6,3,6,3,0.3328
2,6,1,8,2,10,4,12,3,6,3,2,2,13,8,0.08760000000000001
4,7,4,12,4,11,3,11,1,7,1,10,4,13,7,0.14039999999999997
4,8,2,13,3,7,4,11,3,6,2,4,3,9,9,0.007199999999999984
1,2,1,11,1,4,4,3,2,12,3,12,4,2,7,0.0968
1,6,1,11,4,9,2,3,3,4,2,10,3,5,9,0.00039999999999995595
2,9,2,11,4,5,1,5,3,8,1,1,2,2,8,0.0028000000000000247
3,11,4,13,1,8,1,2,3,9,4,1,4,12,9,0.014800000000000035
2,2,1,12,1,2,2,6,2,5,4,10,4,9,8,0.03400000000000003
3,9,3,13,3,4,2,2,4,10,1,1,3,10,8,0.038799999999999946
1,6,4,8,2,4,1,9,2,9,1,7,2,7,7,0.0036000000000000476
2,1,3,2,2,10,1,9,1,8,1,1,3,9,7,0.06120000000000003
1,1,1,4,2,4,2,9,1,7,4,4,1,13,6,0.876
1,7,4,10,2,13,1,11,4,7,2,6,3,2,8,0.21120000000000005
2,12,3,13,1,1,3,4,4,9,1,13,2,1,7,0.5656
3,5,2,8,1,3,1,13,4,1,1,12,3,11,9,0.00039999999999995595
2,3,4,7,1,5,4,3,4,2,1,13,3,1,8,0.041200000000000014
1,1,4,12,4,5,3,3,3,4,2,6,3,5,8,0.0
2,2,1,6,1,2,3,9,3,5,3,12,2,9,7,0.0988
4,2,4,4,2,9,1,2,1,11,3,4,1,5,7,0.53
4,3,3,12,3,11,3,2,3,7,2,9,3,13,4,1.0
2,2,2,9,2,4,4,2,2,6,1,10,4,10,7,0.09760000000000002
3,4,4,7,3,11,2,2,1,7,4,2,3,8,7,0.13080000000000003
2,11,3,13,3,3,2,3,1,11,1,10,3,5,7,0.5836
3,1,3,9,3,2,1,2,3,3,4,4,4,6,8,0.0
3,3,2,9,3,1,3,12,1,7,4,7,2,3,7,0.2528
4,4,3,12,3,9,1,2,1,11,3,4,1,6,8,0.06799999999999995
1,11,2,13,2,1,4,7,2,7,3,7,2,2,6,0.13560000000000005
3,11,3,13,1,9,2,7,2,8,4,7,3,7,6,0.10999999999999999
2,1,2,2,1,13,1,5,4,13,2,3,3,13,6,0.0
1,8,2,9,1,1,4,8,4,5,1,6,3,1,7,0.3972
3,2,2,5,4,8,1,11,1,9,2,3,1,7,9,0.0
1,6,2,10,4,1,2,9,4,9,4,7,3,9,6,0.0028000000000000247
4,1,3,6,3,8,4,5,3,11,2,12,4,9,9,0.0
1,2,2,5,3,7,2,8,3,9,1,11,4,11,8,0.0016000000000000458
4,3,4,6,3,10,2,2,3,12,3,3,3,4,8,0.0023999999999999577
1,7,2,13,2,1,2,12,2,10,4,3,3,12,8,0.032399999999999984
3,1,1,3,3,8,4,12,1,10,1,8,4,10,7,0.07599999999999996
2,2,4,4,4,11,1,7,1,11,3,12,2,5,8,0.0
2,4,4,6,3,11,3,9,4,2,1,6,3,13,8,0.060799999999999965
3,5,1,11,4,12,1,8,2,10,1,3,2,3,8,0.013599999999999945
1,6,4,11,2,8,2,6,3,9,2,11,2,13,7,0.08799999999999997
1,6,1,13,1,9,4,4,2,9,1,11,2,1,8,0.03359999999999996
4,2,3,4,4,4,3,13,1,5,4,1,3,2,7,0.3188
3,10,4,11,1,10,2,8,1,12,3,8,4,7,7,0.28680000000000005
2,5,1,9,1,12,1,10,3,6,1,1,3,3,9,0.0
4,6,1,8,2,5,3,10,2,2,1,3,3,4,5,0.9524
1,4,3,6,2,9,4,1,1,13,4,4,2,7,8,0.07879999999999998
1,3,4,5,4,8,2,7,3,7,4,7,4,13,6,0.0011999999999999789
1,9,4,13,3,11,1,3,4,1,3,12,4,3,8,0.05359999999999998
4,2,3,5,1,3,1,13,4,4,4,8,2,8,8,0.0
1,7,1,12,2,2,4,11,1,1,2,8,3,3,9,0.0031999999999999806
4,4,2,10,4,8,1,12,2,13,2,7,4,3,9,0.006399999999999961
3,4,1,13,2,7,1,2,1,7,1,11,4,10,8,0.03639999999999999
1,4,2,8,4,6,4,11,2,5,1,6,1,9,8,0.0008000000000000229
4,7,3,10,4,4,2,11,3,4,2,12,3,13,8,0.04720000000000002
4,3,1,12,4,7,2,3,2,2,4,11,1,6,8,0.0796
1,3,2,10,2,2,2,8,3,5,4,12,4,10,8,0.2956
4,4,2,13,4,2,2,2,1,2,3,3,2,8,6,0.12319999999999998
2,2,4,9,2,11,3,7,2,10,3,1,2,7,8,0.0043999999999999595
4,4,4,11,2,8,3,13,3,8,3,9,1,2,8,0.010800000000000032
4,6,2,9,4,5,2,8,1,3,3,8,3,13,8,0.0011999999999999789
3,5,3,8,1,3,3,10,4,2,2,8,3,7,8,0.24560000000000004
3,1,2,8,4,1,3,8,2,11,3,11,1,2,7,0.39559999999999995
1,2,1,9,4,8,2,4,2,3,4,1,3,11,9,0.0
3,3,2,6,4,6,2,12,1,7,3,5,2,9,8,0.030399999999999983
1,2,3,8,1,10,3,2,1,5,3,3,2,7,8,0.0252
3,5,3,8,1,10,4,2,2,7,4,11,2,6,9,0.0
1,4,2,7,4,13,1,12,1,6,3,10,2,8,9,0.0016000000000000458
3,10,4,10,2,1,2,2,1,2,1,4,1,5,7,0.1956
3,2,1,13,1,10,1,4,2,10,3,9,2,5,8,0.03920000000000001
1,4,4,10,4,2,1,13,3,1,3,9,2,9,8,0.0011999999999999789
2,5,3,13,1,3,2,9,3,12,2,2,2,1,9,0.0048000000000000265
1,10,1,11,1,8,4,2,2,11,1,6,4,10,7,0.8404
1,11,3,11,4,9,3,12,4,11,2,10,4,12,3,0.9392
3,4,1,12,4,9,4,11,2,4,3,5,4,3,8,0.052000000000000046
2,1,1,2,4,7,2,10,4,1,4,2,1,6,7,0.5532
2,3,3,10,2,2,1,6,4,6,1,1,2,9,8,0.0
3,4,3,11,2,1,3,5,1,4,4,10,2,8,8,0.0716
3,6,2,9,1,11,4,9,2,7,1,6,1,2,7,0.5840000000000001
2,8,3,12,2,13,4,13,1,1,1,13,3,4,6,0.11880000000000002
2,3,2,9,3,5,3,8,4,1,1,11,4,12,9,0.0008000000000000229
2,6,1,12,3,13,3,1,4,1,4,9,1,3,8,0.03839999999999999
1,11,2,12,3,9,2,1,4,9,3,10,3,1,7,0.036800000000000055
1,3,2,11,3,7,2,13,4,10,3,2,2,5,9,0.0023999999999999577
4,6,4,11,2,13,1,8,2,9,4,2,4,12,9,0.014800000000000035
3,6,4,13,2,8,1,7,3,8,1,9,3,5,5,0.7836
4,5,4,6,3,7,3,4,3,13,2,3,1,9,5,0.8236
3,3,4,5,2,6,3,8,4,3,4,6,4,8,7,0.0
3,4,3,5,4,2,4,10,4,3,1,13,1,3,8,0.0
1,2,3,9,2,7,1,4,4,5,3,7,2,6,8,0.0
3,3,3,8,3,13,2,3,2,9,4,10,2,5,8,0.030399999999999983
3,3,1,10,4,7,2,10,4,2,2,12,3,10,6,0.862
3,2,2,6,1,9,1,13,1,10,4,7,3,6,8,0.009600000000000053
1,4,4,7,1,10,1,12,2,12,1,11,3,13,8,0.018399999999999972
3,2,4,7,3,13,2,2,1,2,2,10,3,3,6,0.8384
1,4,2,13,2,8,2,10,2,4,1,8,4,11,7,0.0988
1,2,2,3,2,2,2,6,1,12,1,6,2,1,7,0.2116
2,1,4,7,1,9,2,5,4,10,3,1,1,5,7,0.11639999999999995
4,3,4,9,2,2,1,5,1,7,3,8,1,8,8,0.0
4,8,4,11,2,7,1,7,1,3,4,6,2,4,8,0.0
3,3,2,4,3,6,2,11,1,4,2,8,2,6,7,0.08399999999999996
1,3,3,6,2,11,4,7,2,4,2,5,2,12,5,0.13480000000000003
2,4,1,11,1,2,4,6,1,1,2,11,2,9,8,0.5087999999999999
1,4,4,12,4,6,4,10,1,9,1,5,3,7,9,0.0008000000000000229
3,2,2,10,2,1,4,11,1,13,2,11,4,3,8,0.005600000000000049
3,7,4,12,3,6,4,8,4,5,1,5,1,4,5,0.8528
1,11,2,11,2,10,1,1,3,12,4,2,2,8,8,0.38160000000000005
4,3,2,7,2,2,3,3,4,9,1,10,1,3,6,0.8832
2,1,3,12,4,12,2,3,3,7,4,4,4,3,7,0.3708
1,5,4,10,3,6,2,13,2,1,2,7,3,10,8,0.23440000000000005
1,8,1,10,4,9,3,1,4,11,1,12,3,6,5,0.9544
4,4,2,12,3,2,1,12,4,5,1,13,2,6,8,0.3196
4,1,3,10,4,13,1,5,3,11,2,3,1,6,9,0.0020000000000000018
3,5,2,10,1,4,2,6,3,10,4,9,4,7,8,0.18799999999999994
1,1,3,3,2,2,1,5,2,7,4,12,1,10,9,0.0
4,8,2,12,1,13,1,7,1,4,3,5,3,1,9,0.0043999999999999595
4,10,4,12,1,1,3,9,2,13,1,5,3,13,8,0.05279999999999996
3,2,1,13,1,7,4,7,3,8,2,1,3,3,8,0.022800000000000042
3,1,4,10,3,12,3,8,2,4,2,5,4,12,8,0.0011999999999999789
2,7,3,10,1,6,3,11,3,9,2,6,3,4,8,0.0028000000000000247
1,4,1,13,1,7,1,9,1,6,1,10,3,8,4,0.8280000000000001
4,10,1,13,3,2,2,13,1,4,3,10,2,9,7,0.8508
2,6,3,12,2,12,3,13,1,6,4,8,2,4,7,0.7652
4,1,1,6,3,11,3,8,2,3,2,6,4,12,8,0.08919999999999995
2,8,3,11,3,4,4,13,2,9,3,13,3,1,8,0.009600000000000053
2,3,3,7,1,1,3,1,1,6,2,7,1,4,7,0.2864
3,9,4,13,4,11,4,4,1,5,2,9,3,11,7,0.6104
2,1,1,11,4,11,1,4,1,3,4,3,2,5,7,0.35240000000000005
2,9,2,10,2,3,1,13,3,3,4,4,3,5,8,0.0011999999999999789
2,11,4,11,1,5,2,5,2,2,3,9,2,3,7,0.4456
3,2,3,13,1,1,2,1,4,9,1,4,2,5,8,0.031200000000000006
3,5,3,6,1,13,1,10,1,6,2,10,3,11,7,0.10919999999999996
2,2,4,9,3,1,2,8,1,7,1,3,4,3,8,0.0
2,1,3,6,3,12,3,9,1,9,2,10,1,11,8,0.0048000000000000265
4,2,2,5,4,7,1,12,4,13,4,5,3,3,8,0.062000000000000055
4,2,3,7,1,1,3,8,2,5,2,4,1,4,8,0.0
2,1,1,2,3,6,3,8,4,12,2,2,3,12,7,0.08479999999999999
1,7,1,11,1,5,3,6,2,2,4,1,2,5,8,0.0016000000000000458
2,1,2,9,3,9,3,3,4,2,4,12,3,8,8,0.20240000000000002
2,1,2,3,4,4,3,5,4,9,2,5,1,4,7,0.0011999999999999789
4,1,3,2,1,2,1,6,4,6,3,4,1,8,7,0.062000000000000055
1,5,3,6,4,4,3,4,4,5,3,9,1,12,7,0.1432
4,4,4,13,2,5,1,3,2,11,2,12,1,7,9,0.008399999999999963
1,9,4,11,1,8,2,4,4,1,4,8,4,9,7,0.4456
2,7,3,7,1,11,2,9,4,11,3,3,1,6,7,0.2852
2,4,2,9,1,12,1,5,3,5,2,3,3,9,7,0.2984
2,10,1,12,2,12,2,4,1,11,1,1,3,8,8,0.5976
4,1,4,8,1,6,3,3,1,4,2,9,4,6,8,0.0
2,7,1,13,1,11,4,3,3,7,1,12,1,6,8,0.16000000000000003
4,6,1,13,1,6,2,10,1,7,1,9,4,9,7,0.05359999999999998
3,8,2,11,4,9,1,11,2,8,1,1,3,12,7,0.3468
4,3,4,6,3,3,4,2,4,12,3,5,3,6,7,0.3036
4,10,2,13,3,3,4,2,2,1,1,7,4,12,9,0.009199999999999986
4,2,1,3,1,4,4,5,1,12,1,10,1,7,4,0.2964
4,5,4,10,3,6,1,3,1,7,3,11,2,5,8,0.03080000000000005
3,1,3,9,2,5,3,2,1,8,4,5,1,5,6,0.0008000000000000229
2,6,1,7,4,13,1,9,1,6,4,7,1,4,7,0.528
4,1,1,9,3,1,3,12,2,13,2,2,4,2,7,0.11040000000000005
3,5,4,12,4,1,4,9,1,13,4,11,1,6,9,0.010399999999999965
1,8,2,11,4,11,1,12,3,4,2,4,4,1,7,0.33440000000000003
4,6,3,8,3,12,3,7,3,9,2,1,1,6,8,0.06279999999999997
3,2,3,11,1,5,2,2,1,13,3,4,2,7,8,0.02839999999999998
2,9,3,10,4,8,2,11,3,6,4,12,1,12,5,0.8916
2,1,1,12,1,4,1,2,2,5,4,1,3,8,8,0.008000000000000007
2,7,3,12,2,4,3,4,2,3,1,7,1,10,7,0.27
2,6,2,9,1,9,3,5,3,4,2,2,3,11,8,0.1936
2,7,2,9,4,5,1,1,1,2,4,3,4,6,9,0.0
2,1,3,6,3,3,2,12,1,3,3,12,2,8,7,0.0008000000000000229
4,7,1,8,3,2,2,5,4,3,3,10,4,12,9,0.0
1,5,4,10,3,5,1,3,3,10,4,3,4,4,7,0.49319999999999997
3,9,3,13,1,8,1,7,3,6,2,6,2,3,8,0.02839999999999998
1,10,1,11,2,5,2,12,4,11,1,1,3,1,7,0.3208
4,4,1,8,4,7,1,11,3,1,2,5,2,13,9,0.0
1,5,1,13,4,7,1,10,1,8,1,2,4,5,4,1.0
1,6,2,9,4,7,1,9,3,4,1,12,2,12,7,0.5136000000000001
3,4,4,11,1,6,4,13,3,8,3,6,2,12,8,0.04679999999999995
4,4,2,11,3,8,4,6,3,3,2,5,4,11,8,0.43720000000000003
1,1,3,3,1,4,2,12,3,6,1,5,3,11,9,0.0
3,3,3,12,4,13,4,11,2,4,2,9,2,5,9,0.008000000000000007
3,1,4,1,2,12,3,4,1,12,2,11,1,11,7,0.0
3,5,4,11,4,12,4,2,1,1,2,12,1,9,8,0.011600000000000055
3,4,2,12,3,2,2,6,2,10,4,7,4,2,8,0.006800000000000028
2,6,3,8,2,12,2,7,1,7,2,8,2,1,4,0.39239999999999997
3,6,1,11,3,9,2,5,4,4,1,6,1,8,8,0.06159999999999999
2,2,3,13,1,1,2,11,2,13,2,8,1,12,8,0.4756
4,5,4,9,1,6,2,6,3,7,4,11,1,12,8,0.0031999999999999806
4,1,3,6,2,4,1,9,1,12,4,5,4,7,9,0.0
3,2,2,6,3,6,3,12,4,10,4,7,1,9,8,0.014800000000000035
2,5,1,11,4,11,3,12,4,7,4,6,2,12,7,0.4524
1,5,2,11,4,3,1,12,3,1,1,8,3,13,9,0.008399999999999963
1,6,2,6,2,8,3,7,1,9,3,3,2,5,5,0.9016
2,4,2,9,3,4,1,4,4,1,1,6,3,2,6,0.7624
3,5,3,8,4,4,3,7,4,13,1,11,1,9,9,0.0020000000000000018
4,4,4,9,1,3,2,1,1,5,1,8,4,6,9,0.0
4,2,2,9,2,13,4,9,3,6,1,2,3,3,7,0.6788000000000001
3,5,3,13,2,5,4,12,1,8,1,3,2,3,7,0.13439999999999996
3,9,4,9,3,10,4,5,1,9,3,6,3,3,6,0.7008
2,3,1,10,3,7,4,10,2,9,1,3,3,1,7,0.7884
1,1,2,7,1,11,4,5,3,4,2,8,4,6,5,0.9508
3,4,2,10,2,13,4,10,4,3,1,2,3,3,7,0.3236
1,6,4,13,1,9,1,7,3,12,2,9,4,11,8,0.04479999999999995
4,1,3,10,3,12,3,3,4,8,1,6,4,7,9,0.0
1,6,4,7,1,4,2,3,3,3,4,10,4,9,8,0.0
3,8,4,8,1,7,2,4,2,12,4,3,4,10,8,0.1936
1,12,2,13,2,3,4,2,1,6,4,10,1,2,8,0.05679999999999996
3,13,4,13,2,8,3,7,1,12,4,1,3,6,8,0.5112
1,7,3,7,4,6,4,11,1,12,3,13,3,3,8,0.09919999999999995
2,5,1,8,3,10,3,2,4,13,4,12,4,10,8,0.0020000000000000018
2,5,4,7,1,2,2,13,1,7,2,2,4,12,7,0.15200000000000002
2,7,2,9,2,12,1,10,1,12,1,2,4,1,8,0.0023999999999999577
4,10,2,13,3,5,3,1,1,6,2,11,2,7,9,0.010399999999999965
1,1,4,6,3,13,1,3,3,3,3,1,1,5,7,0.09760000000000002
4,1,4,8,2,11,2,10,2,8,3,2,1,7,8,0.05600000000000005
4,5,2,9,1,9,2,13,3,6,2,7,1,2,8,0.27680000000000005
3,4,2,10,2,8,4,2,3,2,1,9,3,8,7,0.005600000000000049
2,3,2,7,2,1,3,4,1,2,3,2,3,12,8,0.0
1,1,3,7,1,5,4,11,2,9,4,7,2,3,8,0.13
1,8,3,10,4,12,3,8,2,8,4,4,3,12,3,0.6552
3,5,1,6,2,7,2,12,1,9,4,1,4,5,8,0.07799999999999996
3,3,2,13,4,7,4,8,2,7,2,5,1,3,7,0.11160000000000003
4,11,2,13,1,9,2,9,2,7,2,5,3,1,8,0.04159999999999997
4,5,2,7,3,1,1,3,2,12,1,7,4,8,8,0.16159999999999997
4,5,1,13,1,7,3,11,3,3,2,3,3,13,7,0.49439999999999995
3,5,2,7,4,6,1,7,2,2,1,4,4,8,5,0.9012
4,8,3,10,4,3,2,1,4,2,2,11,4,10,8,0.24919999999999998
1,1,4,12,3,3,2,1,3,4,2,7,2,5,8,0.0028000000000000247
3,10,3,11,1,10,2,6,2,11,2,9,4,5,7,0.6355999999999999
4,8,2,11,2,3,2,1,2,10,2,8,2,5,4,0.6556
2,4,1,12,3,8,3,10,1,4,2,5,1,13,8,0.04279999999999995
2,10,4,10,1,6,4,13,2,6,2,8,3,11,7,0.17079999999999995
4,5,4,9,1,3,1,11,3,10,4,10,2,9,7,0.22160000000000002
1,2,2,7,4,5,2,9,4,13,3,2,1,3,8,0.025599999999999956
1,6,2,12,3,4,1,13,1,8,2,1,1,5,9,0.008399999999999963
3,2,2,12,4,7,1,2,3,3,1,10,2,8,8,0.03400000000000003
1,8,3,9,3,6,4,11,1,11,3,7,4,5,5,0.888
4,12,4,13,1,11,3,4,2,6,3,5,1,13,8,0.53
1,2,2,12,3,2,3,9,4,11,2,6,1,13,8,0.0464
2,3,2,6,1,11,1,1,4,4,2,12,4,11,8,0.0
1,9,4,10,3,1,4,4,1,3,1,2,4,1,8,0.0
3,3,2,9,3,10,4,9,1,12,4,12,1,10,7,0.06640000000000001
2,1,3,1,1,12,3,13,4,6,2,10,1,10,7,0.04479999999999995
2,1,1,11,4,3,3,13,2,12,1,5,1,9,9,0.009199999999999986
4,5,2,11,4,4,3,8,1,7,4,12,4,13,9,0.006000000000000005
4,8,4,13,1,10,1,7,4,9,2,8,4,7,7,0.01639999999999997
1,5,1,7,3,9,4,1,1,10,3,1,2,4,8,0.0
2,1,3,9,4,1,1,12,3,1,1,10,4,12,3,0.6584
2,8,1,11,2,1,3,12,2,13,4,10,4,12,8,0.05920000000000003
2,1,1,2,1,5,4,3,4,4,2,3,1,13,5,0.79
2,2,2,6,4,6,4,9,4,8,1,6,1,10,6,0.30800000000000005
2,7,2,8,1,6,3,1,1,10,2,10,2,6,7,0.0043999999999999595
1,1,3,11,4,8,2,13,4,12,2,5,3,12,8,0.04079999999999995
2,1,3,7,3,10,2,3,1,12,1,1,2,7,7,0.7404
2,2,4,2,4,13,1,13,2,3,3,10,3,7,7,0.05879999999999996
4,5,4,6,3,6,3,8,1,3,2,2,1,2,7,0.21120000000000005
3,1,1,10,4,10,4,2,4,3,4,8,2,6,8,0.04200000000000004
1,2,2,4,1,10,3,12,4,3,3,5,3,8,9,0.0
1,6,3,10,2,4,4,7,2,8,4,1,3,1,8,0.0
4,8,2,13,3,8,1,2,2,2,4,5,1,1,7,0.518
2,1,2,11,2,8,4,9,3,5,2,6,4,11,8,0.19999999999999996
1,3,4,7,1,6,1,10,1,8,2,13,4,10,8,0.0008000000000000229
1,1,2,1,1,12,2,2,3,13,4,1,2,10,6,0.8344
2,1,3,2,4,8,4,9,1,6,4,10,2,2,8,0.005600000000000049
1,2,2,6,4,11,2,2,3,7,4,8,1,6,7,0.5912
1,6,3,11,4,8,2,7,2,10,2,12,1,2,9,0.0016000000000000458
1,13,2,13,3,10,2,4,2,1,2,6,1,9,8,0.5107999999999999
2,6,3,12,3,4,2,1,1,6,3,11,1,11,7,0.5396000000000001
4,1,2,10,2,8,4,4,2,6,1,13,2,2,9,0.0
1,3,4,12,4,6,3,5,3,12,3,7,3,6,7,0.044399999999999995
2,9,4,12,4,1,3,5,3,2,1,12,3,6,8,0.44599999999999995
1,12,1,13,3,7,3,2,4,7,1,7,2,4,6,0.16679999999999995
4,4,2,7,4,6,1,4,2,2,4,2,3,13,7,0.11599999999999999
2,2,4,12,1,12,3,2,3,8,3,4,2,10,7,0.6792
4,1,1,10,4,6,4,5,1,2,2,5,2,8,8,0.0
3,1,4,3,3,8,3,2,3,10,4,12,3,12,4,0.1452
1,1,4,12,2,5,4,2,4,7,4,5,1,12,7,0.41679999999999995
1,3,4,11,2,4,4,5,2,13,3,9,2,11,8,0.23240000000000005
2,1,1,9,2,10,1,6,2,9,3,7,1,7,7,0.09960000000000002
1,3,4,8,2,8,2,13,3,10,2,1,1,2,8,0.11599999999999999
4,10,1,13,3,6,2,9,2,10,4,13,3,1,7,0.8344
3,4,4,11,1,7,2,11,4,9,1,6,2,8,8,0.08040000000000003
2,2,3,10,1,7,3,3,3,7,4,6,3,8,8,0.0
1,7,4,7,4,9,1,8,2,6,2,9,4,6,7,0.1844
1,3,2,13,1,11,4,11,1,1,1,6,4,4,8,0.021599999999999953
1,3,4,4,3,11,2,3,4,1,3,1,1,7,7,0.122
1,4,1,9,3,11,2,4,3,3,4,10,2,10,7,0.2592
1,5,3,11,4,12,3,7,3,3,4,3,1,3,6,0.06120000000000003
4,2,2,4,1,6,2,2,2,9,2,11,4,11,7,0.08919999999999995
4,6,3,13,3,6,1,5,4,4,4,11,4,12,8,0.13560000000000005
1,8,4,8,2,6,1,4,2,2,1,1,3,10,8,0.2984
4,1,2,11,3,13,3,1,4,4,1,2,4,6,8,0.015199999999999991
2,10,1,13,1,3,4,1,2,4,3,7,3,9,9,0.009600000000000053
2,2,4,3,2,12,1,6,4,5,1,1,3,3,8,0.06040000000000001
3,1,2,13,2,7,4,12,4,8,3,5,4,4,9,0.0016000000000000458
1,3,1,5,2,4,2,6,1,7,3,11,3,4,5,0.8404
3,6,3,10,1,10,2,4,2,9,2,7,1,2,8,0.3852
1,6,1,10,4,12,2,1,3,12,4,13,4,1,7,0.118
4,6,3,10,3,8,4,12,3,1,3,3,1,12,8,0.0023999999999999577
2,5,2,11,1,9,4,2,1,12,3,12,1,10,8,0.011600000000000055
3,3,3,11,1,7,3,9,2,4,3,10,2,1,9,0.0
1,2,1,8,2,9,4,3,1,4,3,8,3,9,7,0.4476
1,3,1,11,3,7,3,5,1,8,3,13,4,5,8,0.008399999999999963
1,12,4,12,3,2,1,11,2,2,2,3,4,8,7,0.6288
3,1,2,3,2,10,3,6,4,1,3,3,4,11,7,0.7172000000000001
3,4,3,5,1,7,3,1,4,10,1,3,2,2,5,1.0
3,12,4,12,4,10,3,11,1,13,3,5,3,3,8,0.31000000000000005
2,10,1,11,2,6,4,4,1,6,1,9,2,5,8,0.0011999999999999789
2,8,4,13,4,8,3,5,3,1,1,2,4,7,8,0.45520000000000005
4,11,4,13,3,6,2,6,2,1,1,10,4,6,6,0.14639999999999997
4,3,1,6,2,6,3,8,1,11,4,7,4,13,8,0.027200000000000002
3,4,3,5,2,9,3,2,1,1,2,5,2,2,7,0.15359999999999996
2,3,2,12,1,4,1,12,3,6,2,4,1,9,7,0.42800000000000005
2,1,1,13,3,2,3,4,1,12,3,3,3,11,5,0.12960000000000005
4,4,1,13,1,3,2,1,4,11,1,9,2,2,5,0.9476
1,1,1,6,4,5,2,4,3,10,1,10,4,11,8,0.0
1,9,4,10,4,12,1,8,1,2,3,3,4,13,9,0.0043999999999999595
1,2,1,10,3,10,1,4,2,4,4,13,3,2,7,0.3064
1,3,4,4,2,11,3,5,4,8,2,12,4,3,8,0.035599999999999965
2,3,4,9,4,2,2,6,1,10,1,8,2,9,8,0.10799999999999998
1,4,3,7,3,12,3,5,2,3,1,9,2,12,8,0.0
1,3,4,8,3,2,3,12,3,13,1,1,1,4,5,0.7836
1,3,3,12,1,5,1,9,3,5,3,8,2,10,8,0.008399999999999963
1,2,4,10,4,7,4,13,3,13,3,6,3,12,8,0.010000000000000009
2,3,2,11,2,9,4,7,3,3,1,11,3,4,7,0.7624
2,3,1,9,3,9,3,3,3,5,4,1,3,2,7,0.06159999999999999
1,9,4,13,4,11,2,6,1,4,3,13,2,3,8,0.476
2,1,4,5,4,1,3,3,3,7,1,3,2,6,7,0.08919999999999995
1,3,2,8,2,12,1,10,4,11,2,13,1,7,9,0.005600000000000049
2,1,2,6,3,13,4,3,3,11,1,4,3,12,9,0.0
1,11,2,11,3,8,4,4,1,10,3,6,1,6,7,0.5304
3,4,4,9,1,11,1,2,1,7,2,8,1,12,9,0.0
1,3,4,8,2,6,3,12,2,1,4,5,4,4,9,0.0
1,2,2,7,1,1,3,5,1,13,1,12,4,8,9,0.0
3,3,4,4,1,9,3,5,3,9,1,12,3,6,8,0.0
1,2,2,5,1,11,1,3,2,11,4,4,4,11,6,0.0
3,4,2,6,1,3,4,10,3,5,2,2,2,9,5,1.0
